product_id,product_name,description,price,category_id,vendor_id,status
513721dadfd93bcbce9da4d3bd67c06d,Home Construction Product #513721,"Standard catalog item in Home Construction. Package dimensions: 26x24x9 cm, Weight: 700g.",125.0,26,a478c7961d6a992065b24e63b366f90b,Active
8784c4d113e30be2fb64b69be0551b30,Stationery Product #8784C4,"Standard catalog item in Stationery. Package dimensions: 38x28x30 cm, Weight: 1500g.",79.0,69,3d871de0142ce09b7081e2b9d1733cb1,Active
d40788ec5b01ba52711983b9c54b36e6,Fashion Male Clothing Product #D40788,"Standard catalog item in Fashion Male Clothing. Package dimensions: 35x20x30 cm, Weight: 300g.",139.9,48,835f0f7810c76831d6c7d24c7a646d4d,Active
e848fe43501928495138fd67b3e70968,Telephony Product #E848FE,"Standard catalog item in Telephony. Package dimensions: 18x12x6 cm, Weight: 150g.",68.9,80,1b4c3a6f53068f0b6944d2d005c9fc89,Active
be1c4cf8a2d2aade623eb7a646d2a0bc,Bed Bath Table Product #BE1C4C,"Standard catalog item in Bed Bath Table. Package dimensions: 45x30x15 cm, Weight: 850g.",70.0,23,1900267e848ceeba8fa32d80c1a5f5a8,Active
0891f8ac9e3d7252ec5c162da0b0b86c,Housewares Product #0891F8,"Standard catalog item in Housewares. Package dimensions: 16x12x10 cm, Weight: 500g.",37.9,82,994f04b3718c2bab35c2adfa8afecd2a,Active
36945ab7b40f69883323c9be517b640d,Stationery Product #36945A,"Standard catalog item in Stationery. Package dimensions: 26x28x30 cm, Weight: 5450g.",109.9,69,3d871de0142ce09b7081e2b9d1733cb1,Active
726e355b119d1f8186283de59fc5b702,Luggage Accessories Product #726E35,"Standard catalog item in Luggage Accessories. Package dimensions: 41x29x15 cm, Weight: 1500g.",105.4,60,dbc22125167c298ef99da25668e1011f,Active
8634ba98d69440265e955814c3e4cde1,Cool Stuff Product #8634BA,"Standard catalog item in Cool Stuff. Package dimensions: 17x12x9 cm, Weight: 400g.",115.2,36,05ff92fedb5be47920fea08e501238b9,Active
77c0761ae16fdb908f9d7f12ef176a14,Sports Leisure Product #77C076,"Standard catalog item in Sports Leisure. Package dimensions: 42x12x33 cm, Weight: 2500g.",349.0,42,5eeb9c756d9780b96283e5a2ac6da334,Active
2669a9fe1aaf6cb29071f8f866014afc,Audio Product #2669A9,"Standard catalog item in Audio. Package dimensions: 17x12x8 cm, Weight: 450g.",129.0,17,4869f7a5dfa277a7dca6462dcf3b52b2,Active
81d1cd44929d9c3a1f3bfd0a0c164baf,Furniture Decor Product #81D1CD,"Standard catalog item in Furniture Decor. Package dimensions: 17x17x17 cm, Weight: 600g.",49.9,64,3df020b72d3d44b3af9d110fa3940b65,Active
a3c6e207e106b9ccc0b813a7a0932530,Perfumery Product #A3C6E2,"Standard catalog item in Perfumery. Package dimensions: 33x14x13 cm, Weight: 1200g.",23.5,72,2fa13c8bd5705d279f7ed5cc9ec61c68,Active
d0055a776e27ad64a6fe6b69da52fa8a,Health Beauty Product #D0055A,"Standard catalog item in Health Beauty. Package dimensions: 40x50x40 cm, Weight: 1700g.",161.1,21,e3dd723429d1b23614b7fa85e2c7a853,Active
9b77a0a174a0b29b5720de6cfcc17ba9,Computers Accessories Product #9B77A0,"Standard catalog item in Computers Accessories. Package dimensions: 41x29x2 cm, Weight: 200g.",31.9,54,85d9eb9ddc5d00ca9336a2219c97bb13,Active
39a0578866cba21bcead91f5221af2a8,Fashion Shoes Product #39A057,"Standard catalog item in Fashion Shoes. Package dimensions: 29x16x7 cm, Weight: 200g.",27.9,44,827f8f69dfa529c561901c4f2e0f332f,Active
fd09697dea5aa0de13308b83c6e03f69,Health Beauty Product #FD0969,"Standard catalog item in Health Beauty. Package dimensions: 25x18x20 cm, Weight: 750g.",141.9,21,0691148aee60ca47977c187804f935ae,Active
8acf0061d1c7b72c3a4857db994ecc79,Bed Bath Table Product #8ACF00,"Standard catalog item in Bed Bath Table. Package dimensions: 16x40x30 cm, Weight: 1150g.",84.97,23,17ca9b9e9b9ef8fdb529001b49ebb50f,Active
4921779f44984246c74bba58ecf65146,Computers Accessories Product #492177,"Standard catalog item in Computers Accessories. Package dimensions: 16x15x9 cm, Weight: 1183g.",690.0,54,4e922959ae960d389249c378d1c939f5,Active
47b627a984bc4bde1b90fcb73fe0fd3c,Sports Leisure Product #47B627,"Standard catalog item in Sports Leisure. Package dimensions: 33x33x12 cm, Weight: 550g.",158.0,42,f9ec7093df3a7b346b7bcf7864069ca3,Active
37274552ed878a9f6279f30be24b1473,Furniture Decor Product #372745,"Standard catalog item in Furniture Decor. Package dimensions: 19x19x19 cm, Weight: 700g.",179.99,64,710e3548e02bc1d2831dfc4f1b5b14d4,Active
ef60a683caacd212b1cc7b356283c2de,General Merchandise / Uncategorized Product #EF60A6,"Standard catalog item in General Merchandise / Uncategorized. Package dimensions: 16x16x16 cm, Weight: 600g.",59.9,83,09883d9ab71c8fe8a9bfc7fc3075b07e,Active
01545847403c0f1e69d76654d66be35c,Pet Shop Product #015458,"Standard catalog item in Pet Shop. Package dimensions: 38x38x4 cm, Weight: 450g.",39.9,73,f8db351d8c4c4c22c6835c19a46f01b0,Active
bd78aa243ba78f9d4a311681e172b090,Health Beauty Product #BD78AA,"Standard catalog item in Health Beauty. Package dimensions: 16x15x16 cm, Weight: 750g.",67.97,21,b17b679f4f5ce2e03ce6968c62648246,Active
2155593e689475e40e4c8b93143c0287,Toys Product #215559,"Standard catalog item in Toys. Package dimensions: 47x32x13 cm, Weight: 712g.",34.9,22,daeb5653dd96c1b11860f72209795012,Active
f663527ddb1b3def5cf66a2324c3402e,Sports Leisure Product #F66352,"Standard catalog item in Sports Leisure. Package dimensions: 16x11x8 cm, Weight: 400g.",109.9,42,1bb3812d5f0747a3ab7348f199001a10,Active
0b3f73dba78abf4576c187092dc5dc81,General Merchandise / Uncategorized Product #0B3F73,"Standard catalog item in General Merchandise / Uncategorized. Package dimensions: 30x20x16 cm, Weight: 1300g.",17.99,83,784ba75dd9d20200c4caed3d7a77141a,Active
289eec3989226cd68c6455416caaedc5,Toys Product #289EEC,"Standard catalog item in Toys. Package dimensions: 29x33x29 cm, Weight: 3200g.",249.99,22,46dc3b2cc0980fb8ec44634e21d2718e,Active
2873da054c3a30189c5aac7b87d3b6e9,General Merchandise / Uncategorized Product #2873DA,"Standard catalog item in General Merchandise / Uncategorized. Package dimensions: 40x15x11 cm, Weight: 1150g.",185.0,83,42fa4ee7240e9b8eb4576358ec142ba7,Active
e4b6f030d5280d30656abaa4ee64ef81,Housewares Product #E4B6F0,"Standard catalog item in Housewares. Package dimensions: 35x32x28 cm, Weight: 5300g.",105.0,82,3ab971ce71839580d2ae5b4e40fe8044,Active
37e6d1846b84ed781ae3af2fd42c7469,Christmas Supplies Product #37E6D1,"Standard catalog item in Christmas Supplies. Package dimensions: 50x45x8 cm, Weight: 4800g.",79.9,16,d93919c944be9cff128f6c9cb899eacb,Active
0b4b59f6bcaf697444a8b7b14f630b15,Bed Bath Table Product #0B4B59,"Standard catalog item in Bed Bath Table. Package dimensions: 45x32x40 cm, Weight: 12150g.",158.6,23,ea67327e24487bdfac5fbfa37ea124df,Active
846b03a807e25ffd1d787e1ff9e0b610,Health Beauty Product #846B03,"Standard catalog item in Health Beauty. Package dimensions: 23x15x15 cm, Weight: 200g.",32.9,21,d4f117125b59ce73c3302f88ee40c458,Active
330a8a8d810e84c45bf6fece44e082c8,Computers Accessories Product #330A8A,"Standard catalog item in Computers Accessories. Package dimensions: 31x16x16 cm, Weight: 800g.",175.91,54,9c0e69c7bf2619675bbadf47b43f655a,Active
1cf657de01c2b973b898ad0ac9073ac7,Arts & Craftmanship Product #1CF657,"Standard catalog item in Arts & Craftmanship. Package dimensions: 25x15x10 cm, Weight: 210g.",15.99,14,fd386aa7bed2af3c7035c65506c9b4a3,Active
0c174d2242336a2b7d7ccbacfea4ba2a,Consoles Games Product #0C174D,"Standard catalog item in Consoles Games. Package dimensions: 20x18x3 cm, Weight: 200g.",121.99,30,43f8c9950d11ecd03a0304a49e010da6,Active
9c33575aa341a769bf00ea6e3cd12e6f,Telephony Product #9C3357,"Standard catalog item in Telephony. Package dimensions: 19x11x4 cm, Weight: 200g.",15.9,80,db4350fd57ae30082dec7acbaacc17f9,Active
ff01ba3d3676dd02937fd007e3f4e992,Stationery Product #FF01BA,"Standard catalog item in Stationery. Package dimensions: 16x12x5 cm, Weight: 200g.",79.0,69,9cf787a239c1aa29dbd76f153dc13f9a,Active
612333e41128203342c1dc089808f3ad,Construction Tools Construction Product #612333,"Standard catalog item in Construction Tools Construction. Package dimensions: 16x15x30 cm, Weight: 3550g.",86.6,31,e9511df20ccd82658a30c37b7fb343af,Active
981d19b32de498335ca41b1faf1b4e35,Sports Leisure Product #981D19,"Standard catalog item in Sports Leisure. Package dimensions: 21x11x16 cm, Weight: 575g.",152.9,42,2b03ac196f5ed62ac483960fe0fa3b65,Active
719e28d81da534e007a853030cb8dad7,Sports Leisure Product #719E28,"Standard catalog item in Sports Leisure. Package dimensions: 28x14x5 cm, Weight: 200g.",13.0,42,7c4618c82226628831613e95e9c22f44,Active
cd74b22e441a1149c4b94faee78becbb,Watches Gifts Product #CD74B2,"Standard catalog item in Watches Gifts. Package dimensions: 18x16x13 cm, Weight: 500g.",1221.03,76,7e93a43ef30c4f03f38b393420bc753a,Active
36cc61b419c27c77c4b711ba7edfb31f,Auto Product #36CC61,"Standard catalog item in Auto. Package dimensions: 37x22x26 cm, Weight: 2375g.",37.9,18,1d4587203296c8f4ad134dc286fa6db0,Active
9e61de7e3ef7e99896060d76e48df65d,General Merchandise / Uncategorized Product #9E61DE,"Standard catalog item in General Merchandise / Uncategorized. Package dimensions: 40x40x40 cm, Weight: 10700g.",89.9,83,d66c305afaec317ebee552073a674429,Active
e0d472a0e85ecfc7d8297c8bac6eb403,Stationery Product #E0D472,"Standard catalog item in Stationery. Package dimensions: 25x25x25 cm, Weight: 650g.",45.2,69,95ec4458365c4d11f452ccf538377619,Active
0a18ef4868095d4c83357e58020e3397,Telephony Product #0A18EF,"Standard catalog item in Telephony. Package dimensions: 22x12x4 cm, Weight: 175g.",19.99,80,6a53b90c3ad9e0b56d9fe5c69165fff5,Active
4c82a40c8390fbe525e50bd06fcebe80,Sports Leisure Product #4C82A4,"Standard catalog item in Sports Leisure. Package dimensions: 16x11x6 cm, Weight: 150g.",94.9,42,2089a6d640999f9b9141ac719b2af596,Active
a35a9f46dcee0a67c8c7ad8493eb4135,Computers Accessories Product #A35A9F,"Standard catalog item in Computers Accessories. Package dimensions: 41x29x2 cm, Weight: 200g.",27.9,54,85d9eb9ddc5d00ca9336a2219c97bb13,Active
5394ae82e1a999100e77919180d090cf,Auto Product #5394AE,"Standard catalog item in Auto. Package dimensions: 18x12x10 cm, Weight: 300g.",73.0,18,d97df38225e5abadaff1e72cb72b823c,Active
ad1280b6c5b1af7cfd97372249be66c9,Garden Tools Product #AD1280,"Standard catalog item in Garden Tools. Package dimensions: 46x46x40 cm, Weight: 16700g.",469.9,50,21e83881401b92b49fb09a16d3852291,Active
bb0697bdc552a255c992d331ca09afe3,Fixed Telephony Product #BB0697,"Standard catalog item in Fixed Telephony. Package dimensions: 20x20x10 cm, Weight: 500g.",79.99,81,8b11118053756a9a2932f447e11fc1b5,Active
c667317c8619402c91347027f2dadbce,Furniture Decor Product #C66731,"Standard catalog item in Furniture Decor. Package dimensions: 80x60x10 cm, Weight: 500g.",39.99,64,d20b021d3efdf267a402c402a48ea64b,Active
0b48eade13cfad433122f23739a66898,Furniture Decor Product #0B48EA,"Standard catalog item in Furniture Decor. Package dimensions: 70x70x60 cm, Weight: 14000g.",514.88,64,8c3b533c63cca56240f94f1e3a6b18ef,Active
5df6b48d02fedad4728b254cfcff3cc7,Telephony Product #5DF6B4,"Standard catalog item in Telephony. Package dimensions: 16x13x4 cm, Weight: 150g.",29.99,80,b76dba6c951ab00dc4edf0a1aa88037e,Active
66bea887d912474498434fcb72df5a8b,Bed Bath Table Product #66BEA8,"Standard catalog item in Bed Bath Table. Package dimensions: 20x15x10 cm, Weight: 1000g.",29.6,23,cfb1a033743668a192316f3c6d1d2671,Active
b205c1d9481d550412cbac291356e234,Luggage Accessories Product #B205C1,"Standard catalog item in Luggage Accessories. Package dimensions: 35x20x46 cm, Weight: 2000g.",130.0,60,9fe7c6641c79970ab48185498f547c09,Active
7d873ae7ba4e637167c1a8d544bd6af8,Drinks Product #7D873A,"Standard catalog item in Drinks. Package dimensions: 25x25x25 cm, Weight: 1700g.",19.3,20,65a7c0788e4d632ccb5e1b594b87f0bb,Active
4320c4939b8e02c48b7fcbbd2674fb86,Books Technical Product #4320C4,"Standard catalog item in Books Technical. Package dimensions: 22x12x22 cm, Weight: 200g.",17.99,59,8bb48dc19fccaa8613b6229bf7f452a2,Active
69201d0b228c325952d3585abf43d66e,Books Technical Product #69201D,"Standard catalog item in Books Technical. Package dimensions: 18x11x22 cm, Weight: 800g.",75.0,59,48bad451945f5227341793478d6353ea,Active
1081ae52311daac87fb54ba8ce4670ac,Sports Leisure Product #1081AE,"Standard catalog item in Sports Leisure. Package dimensions: 27x14x9 cm, Weight: 300g.",120.0,42,4371b634e0efc0e22b09b52907d9d469,Active
f8dfab2c2740b7381e94ef1af03739b6,Cool Stuff Product #F8DFAB,"Standard catalog item in Cool Stuff. Package dimensions: 52x27x44 cm, Weight: 9500g.",369.0,36,f44b6f775a2b390380e0e30b5c9d3eee,Active
ced7fbfaaf7d98ad9bd9b32a5eb5fe58,Office Furniture Product #CED7FB,"Standard catalog item in Office Furniture. Package dimensions: 52x17x51 cm, Weight: 10700g.",119.99,65,7c67e1448b00f6e969d365cea6b010ab,Active
6a03d0111afb13361088ed0e23d9ac12,Housewares Product #6A03D0,"Standard catalog item in Housewares. Package dimensions: 16x35x35 cm, Weight: 4850g.",140.0,82,412a4720f3e9431b4afa1476a1acddbe,Active
b6e406be1aa00db8be5dd3ec6b524d4d,Furniture Decor Product #B6E406,"Standard catalog item in Furniture Decor. Package dimensions: 70x60x60 cm, Weight: 25100g.",69.9,64,e8f6dc8e6a1dcde89d20e3995c8d90b3,Active
54e423e4e4f906d5ec17e9449dda489d,Furniture Decor Product #54E423,"Standard catalog item in Furniture Decor. Package dimensions: 16x11x56 cm, Weight: 2000g.",199.0,64,52f6f9f13ba19504c02781132a049e75,Active
ee188b2353254fc5117468bfab1e789f,Housewares Product #EE188B,"Standard catalog item in Housewares. Package dimensions: 16x11x26 cm, Weight: 750g.",12.17,82,98dac6635aee4995d501a3972e047414,Active
bb185a3def84599e9c16a8f88bb9379a,Furniture Decor Product #BB185A,"Standard catalog item in Furniture Decor. Package dimensions: 20x20x5 cm, Weight: 200g.",9.9,64,9996ae921c50e8dff411ac69c0b4bb8b,Active
1fc4d10c30db884f34f1b8388731b021,Toys Product #1FC4D1,"Standard catalog item in Toys. Package dimensions: 35x35x8 cm, Weight: 900g.",349.99,22,4f1f1c8666cdb6442f775c4e8caed465,Active
f92119d44c137a84ea866dc12df68407,General Merchandise / Uncategorized Product #F92119,"Standard catalog item in General Merchandise / Uncategorized. Package dimensions: 30x30x40 cm, Weight: 3100g.",98.99,83,b335c59ab742f751a85db9c411a86739,Active
faa09c08b1e7ab0d7da302b0631297ec,Computers Accessories Product #FAA09C,"Standard catalog item in Computers Accessories. Package dimensions: 50x20x5 cm, Weight: 300g.",51.99,54,080102cd0a76b09e0dcf55fcacc60e05,Active
0233dd6f06e23c705ab76dc3ab165837,Cool Stuff Product #0233DD,"Standard catalog item in Cool Stuff. Package dimensions: 20x16x16 cm, Weight: 100g.",39.0,36,4e922959ae960d389249c378d1c939f5,Active
d82737410a435ec11bf7355cc6ce2d4c,Bed Bath Table Product #D82737,"Standard catalog item in Bed Bath Table. Package dimensions: 20x20x12 cm, Weight: 300g.",16.9,23,4200ddf1967c5e41e48db62bc6d4b5ac,Active
aceab7cb5e3cc8e531d7e0fc7c4cbffc,Auto Product #ACEAB7,"Standard catalog item in Auto. Package dimensions: 45x45x20 cm, Weight: 3400g.",45.9,18,5d0363b33554b373851fc1622e4d5f3c,Active
64d0feb1bcf9c7fe7b5dad3271c10910,Furniture Decor Product #64D0FE,"Standard catalog item in Furniture Decor. Package dimensions: 25x35x15 cm, Weight: 750g.",89.18,64,e5a38146df062edaf55c38afa99e42dc,Active
92f68ab4731b0172739a91b91fef076b,Musical Instruments Product #92F68A,"Standard catalog item in Musical Instruments. Package dimensions: 20x20x20 cm, Weight: 3700g.",110.0,55,f5a590cf36251cf1162ea35bef76fe84,Active
25ad74f6f8a136a7b4672dd71fc068cb,Baby Product #25AD74,"Standard catalog item in Baby. Package dimensions: 28x25x17 cm, Weight: 1100g.",28.99,19,5c3460cd3e8a984382ae254e7dd20d9f,Active
9f890da4bf8473aca1996ca037005902,Bed Bath Table Product #9F890D,"Standard catalog item in Bed Bath Table. Package dimensions: 20x20x2 cm, Weight: 550g.",28.38,23,dc4a0fc896dc34b0d5bfec8438291c80,Active
b8e79f302f220a17a1166ef201116f2d,Bed Bath Table Product #B8E79F,"Standard catalog item in Bed Bath Table. Package dimensions: 17x49x50 cm, Weight: 7500g.",179.9,23,a673821011d0cec28146ea42f5ab767f,Active
f516645f81debe9cff9416a20662dc43,Cool Stuff Product #F51664,"Standard catalog item in Cool Stuff. Package dimensions: 16x16x17 cm, Weight: 125g.",65.33,36,9d5a9018aee56acb367ba9c3f05d1d6a,Active
91e27b33eee803b0d1f97e4d3910b75d,Construction Tools Construction Product #91E27B,"Standard catalog item in Construction Tools Construction. Package dimensions: 20x20x40 cm, Weight: 800g.",199.0,31,1e26c56af8d48424e1df0140a2401f83,Active
a77453f011b20e66aec0d64f59106fbf,Computers Accessories Product #A77453,"Standard catalog item in Computers Accessories. Package dimensions: 16x11x16 cm, Weight: 100g.",79.9,54,7178f9f4dd81dcef02f62acdf8151e01,Active
b4617aa8f46404c5a9321dcdbacc4ee0,Furniture Decor Product #B4617A,"Standard catalog item in Furniture Decor. Package dimensions: 40x35x15 cm, Weight: 1700g.",128.8,64,4a3ca9315b744ce9f8e9374361493884,Active
8852d1878bd27d8e1fe4e403c2a0100d,Air Conditioning Product #8852D1,"Standard catalog item in Air Conditioning. Package dimensions: 39x42x48 cm, Weight: 6867g.",269.9,29,b2ba3715d723d245138f291a6fe42594,Active
22a0c6b3f34506fc9a6d78ff201f3dbf,Furniture Decor Product #22A0C6,"Standard catalog item in Furniture Decor. Package dimensions: 40x40x35 cm, Weight: 1400g.",115.0,64,1025f0e2d44d7041d6cf58b6550e0bfa,Active
8097e6d8de77768d9f72295263e440fa,Health Beauty Product #8097E6,"Standard catalog item in Health Beauty. Package dimensions: 16x15x13 cm, Weight: 224g.",117.79,21,01bcc9d254a0143f0ce9791b960b2a47,Active
d1e88df8a078e4c427128a12f4f45844,Bed Bath Table Product #D1E88D,"Standard catalog item in Bed Bath Table. Package dimensions: 50x50x10 cm, Weight: 3250g.",189.0,23,2528513dd95219a6013d4d05176e391a,Active
ed5783fe4b2194c66043e77b648ff4cb,Furniture Mattress & Upholstery Product #ED5783,"Standard catalog item in Furniture Mattress & Upholstery. Package dimensions: 45x35x25 cm, Weight: 6600g.",86.5,62,f84a00e60c73a49e7e851c9bdca3a5bb,Active
8513feffb6292582dfa47ffb6f73fa35,Housewares Product #8513FE,"Standard catalog item in Housewares. Package dimensions: 45x45x19 cm, Weight: 6750g.",149.0,82,59b22a78efb79a4797979612b885db36,Active
6a83dafadbcf4112388e8173860dd3b7,Housewares Product #6A83DA,"Standard catalog item in Housewares. Package dimensions: 58x60x12 cm, Weight: 1245g.",42.69,82,888faa8bfb0b159c37de6d898b961c31,Active
d9af7011ee049dd8e825111c13ab6638,Health Beauty Product #D9AF70,"Standard catalog item in Health Beauty. Package dimensions: 25x19x12 cm, Weight: 350g.",119.99,21,06a2c3af7b3aee5d69171b0e14f0ee87,Active
5ece3fdf078107e1fccade3738044135,Bed Bath Table Product #5ECE3F,"Standard catalog item in Bed Bath Table. Package dimensions: 25x20x15 cm, Weight: 800g.",78.99,23,d1c281d3ae149232351cd8c8cc885f0d,Active
f6192c622ef0023ec493f1929d602176,Bed Bath Table Product #F6192C,"Standard catalog item in Bed Bath Table. Package dimensions: 16x26x26 cm, Weight: 100g.",29.97,23,17ca9b9e9b9ef8fdb529001b49ebb50f,Active
9668e3c1bfb4a5e3a1220a479a1ddfa2,Home Confort Product #9668E3,"Standard catalog item in Home Confort. Package dimensions: 40x40x20 cm, Weight: 6050g.",269.0,24,2528513dd95219a6013d4d05176e391a,Active
26899f5647bfc3a0dfa37e0cf00931e7,Kitchen Dining Laundry Garden Furniture Product #26899F,"Standard catalog item in Kitchen Dining Laundry Garden Furniture. Package dimensions: 30x30x50 cm, Weight: 17500g.",18.5,63,febab0275244b9a49a623f0bd613ca2f,Active
d36d9ea1497c1e294498cc39df08a687,Cool Stuff Product #D36D9E,"Standard catalog item in Cool Stuff. Package dimensions: 16x20x20 cm, Weight: 200g.",159.9,36,c6bda72e4dbf5c5866b13cb1810c6d03,Active
d8ec16e6a36ef1ab1a9e68d57399a00e,Housewares Product #D8EC16,"Standard catalog item in Housewares. Package dimensions: 30x30x30 cm, Weight: 2250g.",87.0,82,53e4c6e0f4312d4d2107a8c9cddf45cd,Active
14a174908a08ad7cfb56d3814d8e0ea5,Bed Bath Table Product #14A174,"Standard catalog item in Bed Bath Table. Package dimensions: 28x23x26 cm, Weight: 1150g.",87.65,23,972d0f9cf61b499a4812cf0bfa3ad3c4,Active
521527593ca1726b992318e034dd5690,Perfumery Product #521527,"Standard catalog item in Perfumery. Package dimensions: 22x16x7 cm, Weight: 150g.",19.99,72,4e06067cc08b3f41d837768d392c3ee3,Active
a00a22560435cc439faf6163eabc1ef8,Telephony Product #A00A22,"Standard catalog item in Telephony. Package dimensions: 18x12x3 cm, Weight: 75g.",18.99,80,2138ccb85b11a4ec1e37afbd1c8eda1f,Active
77218fc106572162d14c91c0e4bfbcca,Housewares Product #77218F,"Standard catalog item in Housewares. Package dimensions: 20x20x20 cm, Weight: 700g.",45.0,82,4830e40640734fc1c52cd21127c341d4,Active
36c2d6cd6fd0a6720f3ebe3379a2032d,Furniture Decor Product #36C2D6,"Standard catalog item in Furniture Decor. Package dimensions: 45x30x10 cm, Weight: 3500g.",99.99,64,d379f449f2a3b271bc01c0782020f705,Active
afb4b687981fad8723f84510c57c84bb,Stationery Product #AFB4B6,"Standard catalog item in Stationery. Package dimensions: 25x28x15 cm, Weight: 450g.",69.9,69,2a84855fd20af891be03bc5924d2b453,Active
1cd7f362c94c8a3a854103a8da2d8f43,Housewares Product #1CD7F3,"Standard catalog item in Housewares. Package dimensions: 26x26x10 cm, Weight: 1250g.",59.9,82,994f04b3718c2bab35c2adfa8afecd2a,Active
f4efad625ed5878a2e7589dfb31c747f,Furniture Decor Product #F4EFAD,"Standard catalog item in Furniture Decor. Package dimensions: 45x45x26 cm, Weight: 16200g.",998.9,64,270297ead4c65a6cd2593960d2af6b21,Active
0b910ddd6185e20c016c2113fc864eb4,Books Technical Product #0B910D,"Standard catalog item in Books Technical. Package dimensions: 29x21x5 cm, Weight: 4150g.",201.99,59,ba143b05f0110f0dc71ad71b4466ce92,Active
0f91b6a95a57a43203a9b17de98960d9,Health Beauty Product #0F91B6,"Standard catalog item in Health Beauty. Package dimensions: 19x17x12 cm, Weight: 390g.",119.5,21,ef0ace09169ac090589d85746e3e036f,Active
5a6eeab62396852f7d89b60ba3a73cce,Garden Tools Product #5A6EEA,"Standard catalog item in Garden Tools. Package dimensions: 16x11x22 cm, Weight: 300g.",59.9,50,1127b7f2594683f2510f1c2c834a486b,Active
bb390f8ba6aad7fa1f1be418d7838beb,Home Appliances Product #BB390F,"Standard catalog item in Home Appliances. Package dimensions: 35x35x46 cm, Weight: 13800g.",60.9,38,d91fb3b7d041e83b64a00a3edfb37e4f,Active
724dc24aa8d029d5d48b38bbbd54ec20,Sports Leisure Product #724DC2,"Standard catalog item in Sports Leisure. Package dimensions: 26x14x10 cm, Weight: 483g.",450.0,42,e9779976487b77c6d4ac45f75ec7afe9,Active
d70c831282615555625658baeb52eaa6,Fashion Bags Accessories Product #D70C83,"Standard catalog item in Fashion Bags Accessories. Package dimensions: 16x11x9 cm, Weight: 150g.",34.9,43,0ea22c1cfbdc755f86b9b54b39c16043,Active
f528f03aa56d5cd1ed6b807599adcd9c,Housewares Product #F528F0,"Standard catalog item in Housewares. Package dimensions: 42x22x11 cm, Weight: 850g.",78.99,82,382229d1e840115ffe3dbf5ff460e417,Active
c1afa44a5a60e2e7cf7280e57eba0597,Garden Tools Product #C1AFA4,"Standard catalog item in Garden Tools. Package dimensions: 33x80x20 cm, Weight: 12300g.",1250.0,50,5882820ef11c4c068eea0677a7a879b4,Active
aeb383f37bb53452cce26e3da03a6d80,Sports Leisure Product #AEB383,"Standard catalog item in Sports Leisure. Package dimensions: 16x16x16 cm, Weight: 650g.",39.0,42,955fee9216a65b617aa5c0531780ce60,Active
e5c969a4ba30054ad838a06f35b15092,Sports Leisure Product #E5C969,"Standard catalog item in Sports Leisure. Package dimensions: 21x26x13 cm, Weight: 200g.",27.9,42,f8db351d8c4c4c22c6835c19a46f01b0,Active
555fb1933a0229450e7c01860a394dd4,Telephony Product #555FB1,"Standard catalog item in Telephony. Package dimensions: 17x12x4 cm, Weight: 350g.",24.99,80,ea8482cd71df3c1969d7b9473ff13abc,Active
4b5df063d69ffafb87c279672ecb4191,Baby Product #4B5DF0,"Standard catalog item in Baby. Package dimensions: 37x40x22 cm, Weight: 3550g.",53.9,19,1f50f920176fa81dab994f9023523100,Active
83ee05fd05be4375384ffcdeffcc138f,Pet Shop Product #83EE05,"Standard catalog item in Pet Shop. Package dimensions: 45x45x30 cm, Weight: 19300g.",89.9,73,dd7ddc04e1b6c2c614352b383efe2d36,Active
7fe3f176f02fbc85e3f9d24e0f34e860,Housewares Product #7FE3F1,"Standard catalog item in Housewares. Package dimensions: 27x12x8 cm, Weight: 400g.",36.0,82,b33aaadd1a8891d2dfef0c4c3bdf0371,Active
7e607b94237290f5b1d1f69d5664f33f,Housewares Product #7E607B,"Standard catalog item in Housewares. Package dimensions: 30x20x20 cm, Weight: 1550g.",54.9,82,7722b1df1b0e383e000397b2c11e3e19,Active
c12e49e47562c48e7c81b75e59f91cbf,Toys Product #C12E49,"Standard catalog item in Toys. Package dimensions: 40x42x41 cm, Weight: 1400g.",99.0,22,406822777a0b9eb5c50e442dd4cd3ec5,Active
b93ce2bec0961862bd811f643e704566,Home Appliances 2 Product #B93CE2,"Standard catalog item in Home Appliances 2. Package dimensions: 55x68x10 cm, Weight: 6250g.",199.0,39,4917cee8d902e13428c3ec4b1ca6f315,Active
a282446835c36ab70ca9fd48edbbc4e6,Bed Bath Table Product #A28244,"Standard catalog item in Bed Bath Table. Package dimensions: 35x25x10 cm, Weight: 2000g.",169.9,23,cfb1a033743668a192316f3c6d1d2671,Active
696cff7cfa8bff8ea511a524d81f6343,Stationery Product #696CFF,"Standard catalog item in Stationery. Package dimensions: 30x20x52 cm, Weight: 500g.",59.9,69,594f9aaa48e5bf431f011ddc5669b0d5,Active
156b348a4e7d61007fc06135f8a204b2,Furniture Decor Product #156B34,"Standard catalog item in Furniture Decor. Package dimensions: 60x11x11 cm, Weight: 1000g.",59.0,64,6fc26fe110feebd80a433e1f012a84f9,Active
4299211de0fa49785bb3115aa2b25c61,Toys Product #429921,"Standard catalog item in Toys. Package dimensions: 20x25x25 cm, Weight: 200g.",19.9,22,71039d19d4303bf9054d69e9a9236699,Active
