order_id,payment_id,amount,mode,status,payment_date,transaction_reference
f325b35e41a32e923f723a5689176149,1,110.02,boleto,Success,2017-11-10 02:55:52,TXN-0B2B03E8D3B1893D
633c2a967fccd6310a2cc20c2e696060,1,177.14,credit_card,Success,2018-03-13 09:20:24,TXN-1B459AA357B8DBD6
08d8f90d77d9280c2e00ee3d749c22ae,1,76.29,credit_card,Success,2018-04-27 08:12:19,TXN-5BE4786FE5BE498D
2fa486d029393f1935691163d018a843,1,77.57,credit_card,Success,2017-10-21 16:14:22,TXN-DE25099E4D59A3B7
f423569a17449da1163fa5de4414338c,1,44.41,boleto,Success,2018-08-17 03:31:11,TXN-EEE0E3969F5B6E50
25897fea02375384a97507a86d846923,1,208.58,credit_card,Success,2017-04-10 18:10:10,TXN-37300D4C22D53AFE
cf44876bfd55ae8410f52472df9007fb,1,128.06,credit_card,Success,2018-05-02 15:40:27,TXN-46EBAAD50778DBCD
4bafa54db6b060da198f23f810835969,2,49.32,voucher,Success,2018-04-05 15:09:52,TXN-7A5F82685D4AF21D
10216a8fe4be87320fb696c8752ad08f,1,136.71,credit_card,Success,2018-05-01 22:35:15,TXN-D1895C7707070607
1ecfa320a6763da8b71ad1fbd4df6550,1,42.87,boleto,Success,2018-08-01 03:31:58,TXN-A395804D2F0D0478
4be80534fe74f207dfb35e7b895a91c5,2,207.72,voucher,Success,2018-01-24 00:39:25,TXN-52AB566FFEED3EE9
b0d58ac3e50ea081a58d56cc538f15cd,1,106.68,credit_card,Success,2017-03-13 17:03:55,TXN-54F905ABC5130873
6c2d7d5f598317a20719a7e5f5487ece,1,106.14,credit_card,Success,2018-05-09 13:11:23,TXN-2C6385AE8B5AB8E7
7fd3cf60e6c81a64f2adc0e09d2dfdac,1,55.19,credit_card,Success,2017-02-09 10:15:19,TXN-9EFAC548E23B12D2
081f94ba9d60353dcfa2200cf9bf42cc,1,141.23,credit_card,Success,2017-12-22 01:29:43,TXN-F63C956FC861EF1A
9979adea9a6e9beb05f965201bfe6e5b,1,550.53,credit_card,Success,2018-06-05 15:31:52,TXN-3897AD21CE58DAD8
96f4518c66e9055a0107a8c7e44ef6c4,1,255.83,credit_card,Success,2018-02-18 17:27:08,TXN-DE32D0DD4F0B6384
562f919143bd6544eaad5f3f17ba3da2,1,179.0,boleto,Success,2018-04-13 02:15:22,TXN-B64087BF8DD3465A
3951193545025398d0fa18b7e2f836be,3,29.73,voucher,Success,2018-05-23 10:36:11,TXN-43CF6AC8C78EA3B3
61c7ca53c85ddf347b33ff60118893c4,1,45.28,credit_card,Success,2018-07-18 22:25:13,TXN-8D3CB1BC58F77D6E
6e3b262fc2ba819e9cfcd9e9bad5b7de,1,111.17,credit_card,Success,2017-04-14 11:42:13,TXN-E8C2BBF1C7CDD508
cc80e8ed42d1d4ac3dbe8e800672d01c,1,81.16,credit_card,Success,2017-06-06 15:15:18,TXN-4E9BBF5F17F210BD
124c799bcc4126cdb5cca8c5889533b7,2,6.46,voucher,Success,2017-09-05 15:10:46,TXN-E0CC8279C0920150
9dc0a33bcfa9c6bfa29e7434029a8631,1,13.15,credit_card,Success,2017-10-01 12:56:10,TXN-6C5E2B77BEBBAA8C
0bfb3ca2ac0d1d45fff422a646f5c1b5,1,116.24,credit_card,Success,2017-07-03 21:43:47,TXN-8FA14F648619F35D
8a88cd510147b16da3ff773025a39430,1,103.0,credit_card,Success,2017-11-14 12:35:24,TXN-6A7E3CE203CA640B
6eac1dab00b500f0d065b243b657d0b0,1,615.85,credit_card,Success,2017-12-12 22:37:33,TXN-E14E708207BFD416
f99981d9ac419b6da3ddfe6084646198,1,66.71,credit_card,Success,2018-04-08 09:10:14,TXN-8A0FAE53C38DDB29
1b28920b3083a7e83efa240c1a6044c8,1,26.45,credit_card,Success,2018-05-21 16:15:34,TXN-3E8C27AADA97CC6A
158745a153fbab78119f6c57c38c5306,1,46.86,credit_card,Success,2017-04-23 21:25:18,TXN-D3A848A609F3C854
4483bebac87f089540f2e5be0a6589f6,1,32.79,credit_card,Success,2017-08-18 18:50:19,TXN-7C9F3F215C626BBA
fb95626ab41e31a7d219e7c626daf211,1,136.37,voucher,Success,2017-10-01 22:35:20,TXN-EEE2805164A3E5B1
a7b2dea846384ba7e7e9577dc8c5bd54,1,73.03,credit_card,Success,2017-11-21 14:51:22,TXN-F4978F194C4BFD57
a2fa22a393056c36e59fc9059b443433,1,230.34,credit_card,Success,2018-06-08 19:31:06,TXN-834C63006D3A75C6
4569b648054760495d7fd67996def81c,1,56.17,credit_card,Success,2018-08-01 15:40:08,TXN-118AE379F65F391B
232a2ccad012f3cb2ebe4ea479e0b1af,1,34.09,boleto,Success,2017-10-11 03:49:34,TXN-F7B65415147B35A5
885f4f4ae28b4914c99d01be5bf570bc,1,32.77,credit_card,Success,2018-01-15 22:30:43,TXN-81BD79C51DD9A16B
fc15e290afaa09174a26e6ee704a9219,1,72.73,boleto,Success,2018-02-27 04:31:11,TXN-F4760E7A9CA87EA6
df6b027b8ccc733f264b64dd4f6de13a,1,22.48,credit_card,Success,2017-12-07 16:35:25,TXN-C8C07A3A8F1331EC
676932c5bc4092decfc9c84b4cb34055,1,101.34,credit_card,Success,2017-12-29 15:59:31,TXN-AB6F5EBAC49E7DB0
bf4f668d122d55a591b4b205aa25d13c,1,107.78,credit_card,Success,2018-02-12 18:08:15,TXN-6C995B4AB92AAB44
8d96631a10824fcfc4c8c0a0f73bfc27,1,60.1,credit_card,Success,2018-08-04 16:35:17,TXN-B17720405C004080
a7b7fffe0b7b5cd970eac0f5cf96f824,1,134.34,boleto,Success,2018-02-17 03:47:39,TXN-7D920583CEB2A5E2
9e4b90eef41ed5a85e2e2f8bef415075,1,21.04,credit_card,Success,2018-03-28 17:27:53,TXN-3DC9891C8EB9AA69
28b4f52edd10d5e33bec326cf2cd2b2b,1,125.63,credit_card,Success,2018-05-31 20:33:12,TXN-22E2C4389803727A
bcdd99725db7d4c2fd9468f0fcf3cfa1,1,148.06,credit_card,Success,2018-02-17 01:27:01,TXN-70E70C03203CB9E6
bc01ea4b0d29f66c3b84774cedea3667,1,175.08,credit_card,Success,2018-03-27 16:50:54,TXN-AD16AB5EDD81D50E
cc03f6907e3230fc27f728ed4e977534,1,219.2,credit_card,Success,2018-07-25 10:05:19,TXN-A0E1389E2BE3A0A0
e236416fb32f25eb00a7da9097cf36a4,1,115.05,credit_card,Success,2017-07-07 12:10:21,TXN-085079F50B3B4D6B
79f04f286db371d16fa7bb23b3ca8b5f,1,170.64,boleto,Success,2018-04-27 10:12:23,TXN-726FBA8B7A61AAAF
a795405baf7d9a63ecd5d22978476c08,1,65.85,credit_card,Success,2017-05-01 21:55:18,TXN-DA4DB1DF82C8D29E
4f1eeea688bd0014cf7f81a1f23bb8c4,1,366.65,credit_card,Success,2018-01-29 15:31:22,TXN-4E414695A526C021
58a4c696515fef3e9c865e1a70b950d1,1,163.79,credit_card,Success,2018-01-31 13:55:36,TXN-A49B117CBB09EF2F
0e696093d25ba307ef78cf0d208bf500,1,66.11,credit_card,Success,2017-12-04 16:32:02,TXN-FB04461917D38B03
41c284ffd871324eadf06fc989583619,1,59.32,credit_card,Success,2018-03-31 16:20:04,TXN-C8C923A36ED20D80
acbe08c609ccb7901159882c5a558cfa,1,36.78,credit_card,Success,2017-11-08 12:11:02,TXN-E4BC79D2FF6244D4
2cdbf599e49aa956ed5da592301daadd,1,362.13,credit_card,Success,2018-01-10 19:08:43,TXN-8E3302DF962B4B1E
7badee5c2f143381b7002bfbba9037b8,1,67.5,boleto,Success,2017-06-15 03:10:43,TXN-D9DD57FC59AD9B3C
31157b4bc58dc4cb53fb5b390b4a0934,1,187.43,credit_card,Success,2017-06-20 14:30:21,TXN-DF892E8984FA9C44
c94380d457c5b733057185e23d14b4ed,1,85.8,boleto,Success,2018-01-23 03:37:47,TXN-C6ED4EB4ECCD2DAD
c3ca08e9565423d33c78e028dbb1ab65,1,38.48,credit_card,Success,2017-03-23 16:03:47,TXN-E3D25F5BC49F08A2
5c9ef82c5db4b1a72d24609ec6779955,1,238.69,credit_card,Success,2017-12-19 22:10:46,TXN-7FAA8ED02E74441E
2d33f101d4220c7eff9e64679870dd44,1,45.61,credit_card,Success,2018-03-21 12:47:38,TXN-ECB86B05522F1E43
98b59311f54a330a4abb1037b2a1449e,1,60.46,credit_card,Success,2017-05-03 17:02:31,TXN-5367D8F354A32725
7f5251463f48903ab101223e0021afc6,1,80.9,credit_card,Success,2017-11-08 17:30:48,TXN-980F077BEAE8156E
58a905d84e652e79a19de830f2209bd3,1,102.2,credit_card,Success,2017-10-30 11:10:05,TXN-654A5690FF56E710
ac05edf13466f6c474516cccd781bbd7,1,48.99,credit_card,Success,2017-11-29 14:34:31,TXN-1F73DDD0C2A49FDE
a651dd7999c6a879cc25638f0cc36c54,1,39.25,credit_card,Success,2017-03-21 21:34:15,TXN-811171225ABD7213
80a2b0dcabefef6a83477204433b2482,1,491.93,credit_card,Success,2018-03-04 14:48:48,TXN-43D4EC386627C678
23922a8d5cf1517d181d87c134bdb162,1,232.06,credit_card,Success,2017-09-14 10:30:28,TXN-35FBBED5241FE148
6d3f615ed5f5521c748aa7a71308a880,1,106.73,credit_card,Success,2018-03-12 17:31:41,TXN-EABFDEB56BF82E82
f2a3d556c40ae141f8633033d5589bc5,1,47.19,credit_card,Success,2018-07-15 18:15:09,TXN-25D44C9FDEB4580E
0d88db9608d798b5d604f668ca3c9bb6,1,198.48,credit_card,Success,2018-07-24 10:31:18,TXN-5F72AAF42D099397
2823892eb5b11e8006c23b01b51ea5e9,1,137.2,credit_card,Success,2017-09-04 22:23:54,TXN-FCAD410AC55788F5
8d2bf5a428d30fa82c85d57bea01159e,1,281.26,credit_card,Success,2018-01-06 12:09:30,TXN-22ABD325A8B774AB
2e7b2330e3d679e08be10dc1ad695e94,1,150.17,credit_card,Success,2018-02-03 16:29:44,TXN-7D895BBB076F1678
25727c3a1c2ebe88d357a3ad2450c1ef,1,153.1,credit_card,Success,2018-08-17 19:10:32,TXN-EEFA0CC2B11FF296
5ab13e692a7cbeb7e036c8d11e0d7e33,1,891.34,credit_card,Success,2017-03-20 08:48:55,TXN-F35B6D3C65C4D043
53c9a0d2bf333276fee812b2f2bcec0a,1,38.82,boleto,Success,2017-04-27 13:05:31,TXN-B2FCA2B970B2A28B
2c70f2b99096bd1c7b05eede8e860fc8,1,66.11,credit_card,Success,2018-06-11 17:02:00,TXN-960CDC586B5FFAC2
9274ee9bcaf62df44b458bb765015331,1,53.5,boleto,Success,2017-07-13 03:04:40,TXN-BEC68CE181AD52DA
465bf2bd806ec5b47ff89a62e4c44071,1,129.83,boleto,Success,2017-11-07 07:30:50,TXN-C572FDCDE81DF1D4
803b11f9f2ca75d45d2274b06fbbc71f,1,130.53,credit_card,Success,2017-02-08 18:35:15,TXN-84AB0AE665984AF2
c2eaa6cab239c2145886f8311deb6249,1,126.86,credit_card,Success,2017-04-23 15:15:20,TXN-2D9CCC9542343BEB
0d5286ba45f14f5c1d188ccfe21a79c4,1,324.35,boleto,Success,2018-07-17 04:31:37,TXN-52E19662C9A60C90
782d2a64a6133bc3512a372661880972,1,36.35,credit_card,Success,2017-10-31 17:32:13,TXN-9DCFF7A49E21B7E1
fe0f1672afc3d22359c77f44d5c1e5b1,1,38.13,boleto,Success,2018-03-13 04:27:59,TXN-66529BE8142847E3
ad818323f40e1a353eb3a3874d138c51,1,191.4,credit_card,Success,2017-01-10 19:55:17,TXN-205ED59ED06D7F97
b3972553659428ed5bedf02023057ada,1,573.45,credit_card,Success,2018-02-28 13:40:22,TXN-3B8DE750C51A3A3A
fb43ba30432ed7ccec662861d4959252,1,27.68,boleto,Success,2018-01-09 07:20:04,TXN-1C64D84AED42F018
a8eed0db5f225dedde3f0edcdf9ee3ed,1,84.08,boleto,Success,2017-10-03 03:49:25,TXN-D6E3344A1E266EED
52628d72feaca84428e9d902d3985605,1,96.67,credit_card,Success,2018-08-07 15:05:16,TXN-F6083616BDE49227
8c10a70852b8d854532e8f283062d56b,1,53.95,boleto,Success,2017-03-15 13:15:43,TXN-76E235679841F030
6c068d7c483fb0d3386092cb50b4efcb,1,61.59,credit_card,Success,2017-12-01 10:30:54,TXN-BA1EC820E328208B
fec5a30841300e1ebf3aa37f9023f345,1,39.6,credit_card,Success,2017-11-20 12:07:07,TXN-FE3D44CEDC6810F6
da33789924d00b4f90906b4b94e70fe4,1,301.67,credit_card,Success,2017-05-12 22:10:20,TXN-38CAE862C54E9DAE
d0359a27da2f3d0cec9b39779d622b95,1,206.96,credit_card,Success,2017-07-23 22:42:51,TXN-16CAE4A0470F7B11
7e89342f1c29435e98fb7a1c2e5aa945,1,216.27,credit_card,Success,2018-04-03 08:08:57,TXN-518E1C88BDF49B9A
c2ec803408a0dc72513227acaf96ab43,1,93.32,credit_card,Success,2018-05-18 13:31:21,TXN-7CD8407C7A306C30
6a2bb0f0f146e59e7b2669959798670e,1,74.21,credit_card,Success,2018-05-16 13:33:39,TXN-D2071BF738AA6454
ef65b956d32f49ca2de73231303e80b3,1,82.78,credit_card,Success,2018-06-25 20:35:21,TXN-4C513B89BC24CA78
82e9cdd567caae62a6d0e4e9bbf28901,1,283.56,credit_card,Success,2018-06-20 17:41:27,TXN-D88316CE17951FD0
f8ebdc391ba2950e41dfd4a8385418ae,1,32.68,credit_card,Success,2018-01-16 17:14:31,TXN-CCF02DA6791FA3A2
bd7311457afeb962da1655881b558a1e,1,131.84,credit_card,Success,2018-02-17 23:15:44,TXN-20E2BF8551EB93FA
97352341e218f0089a070b1be89f47bf,1,71.46,debit_card,Success,2018-06-14 08:58:43,TXN-B55F7A69818641D6
3c75e106ed38695c5bbf7fe5ab77a851,1,71.68,credit_card,Success,2018-07-08 20:10:16,TXN-65DC0E4EA97D0705
7ec6021176941588f1d92734b1b35cce,1,356.03,credit_card,Success,2017-08-04 15:30:19,TXN-EEE5604D2D5D73B5
0e83ca298ee53c0b92b5d46350262470,1,102.58,credit_card,Success,2017-05-16 16:15:18,TXN-0EA028F06CE29C9B
f633c884a99eb63866600655356d973e,1,619.9,credit_card,Success,2018-04-04 00:48:50,TXN-E55A7C5279E1AA79
758c123811f3da2280246ba25f4938d1,1,14.52,credit_card,Success,2018-05-23 19:55:21,TXN-8FCC49847CA37FC0
ffbae9b91be0cb7c3cc9a38a35c29210,1,60.09,credit_card,Success,2017-09-19 18:07:15,TXN-DA490794D1BCF071
16c9dc0ba34547f2eb228bcb2971815f,2,1.86,voucher,Success,2017-04-07 13:35:11,TXN-30D3D9D79EFC07A5
954992d55d1d6251c24b9ccc3121ac1d,1,153.32,boleto,Success,2017-12-15 02:16:04,TXN-646A3715402C3821
ae83ac701e482df677985b4dfe2960dc,1,30.26,credit_card,Success,2017-05-15 21:42:55,TXN-2B47A5C12ADF1C7E
a2ec9e724d3526894d9d1a8868623e9b,1,179.78,credit_card,Success,2017-07-18 19:55:20,TXN-2FF2A77CA9D2E0CB
a1c4ab09bfeec2b1739a1a7c2e4c4634,1,149.9,boleto,Success,2017-10-24 03:35:18,TXN-30658F61B12AC8C3
0547acbb31f582333f75c3fca2652969,1,39.84,credit_card,Success,2017-12-02 20:56:33,TXN-42FB2786C7AD3909
507f91afedbd57681c60c5d8c447716f,1,53.73,credit_card,Success,2017-03-15 14:12:00,TXN-ECA9CF3E2E272340
892fe89649cc60aa530437d9f856a7ad,1,32.77,credit_card,Success,2017-12-11 23:36:03,TXN-A844BB30BB48DE7B
4e11f2c19781a078792e270995343e17,1,106.66,credit_card,Success,2018-04-15 22:30:08,TXN-1EB5511704381579
ae237f55b03395beb370fa960c98dcf0,1,152.02,debit_card,Success,2018-01-31 14:31:43,TXN-118DCC7D4C12B569
91dfad2e79a07e06a4b6d53c206cef28,1,88.48,credit_card,Success,2018-03-11 18:50:26,TXN-96799D6822B36033
66e4a36ff490014773971a6ee0b6a0e4,1,310.9,credit_card,Success,2017-06-20 12:39:25,TXN-6983957479290F46
820349ed7a25bbfa196bb4f9a28442f2,2,100.0,voucher,Success,2017-11-04 09:50:25,TXN-C0912D9C7609B46A
82e4be23c247d0fe56f0fb757a26ccd4,1,64.44,credit_card,Success,2018-07-06 12:32:29,TXN-829CA6B2AE804AB7
d9e76f277d933820125baad40dfbb9d1,1,26.27,credit_card,Success,2018-03-02 10:50:42,TXN-1FD363F479895CEA
0fdb712fc648aa524966c0a442999bf7,1,30.02,credit_card,Success,2017-09-11 22:10:28,TXN-F16A10D41BD0E5A7
60c6e004c97f71ef213a3e080068e790,1,88.08,voucher,Success,2017-11-13 17:08:42,TXN-80B86341B63D2F9C
7e057dac0629fd5a4b43f092df2adb86,1,175.77,credit_card,Success,2017-09-18 14:35:21,TXN-732FDD758E8E2CF9
fa347fa4c2178db364a55330081ae2d1,1,74.34,boleto,Success,2017-11-28 03:19:31,TXN-F8DFAF93ABAF8D84
8d4249f9c4a5ab7d9977eb143455ecc5,1,162.83,credit_card,Success,2018-03-27 11:35:15,TXN-EFA2C91928E89794
e570b7a982fdedf52878701b861610bb,1,250.73,boleto,Success,2018-06-29 02:53:23,TXN-87408243417BA080
5372c7c1ae934292748159d8d0f0d6bf,1,91.69,debit_card,Success,2018-05-25 12:17:16,TXN-BB084E44B023EE3A
cbe171f29dd9a2c2e2aa929bd4cb2646,1,192.82,credit_card,Success,2018-06-28 17:52:04,TXN-E6FA74999E1E98F5
8aec3a066f732dd927ec8fef1752415b,1,32.01,credit_card,Success,2017-05-11 09:55:22,TXN-E0C41B5C3F934CA7
f01cc1e4fe1833e42f696b0dcb0d77ef,1,238.79,credit_card,Success,2017-11-10 19:55:23,TXN-36A32E3EFBF511D7
9aef5cb54685c53c5dd0b28727ff1203,1,116.94,credit_card,Success,2018-03-04 15:35:29,TXN-68E4B0B8AD036DB3
395e54e708db966770b5dcc0ad2d93d4,1,186.08,credit_card,Success,2018-03-08 01:40:32,TXN-97C3CFA4F29D15CE
3c3c6b986a4d292ad99cabd0f60a482c,1,72.37,credit_card,Success,2017-08-28 15:55:19,TXN-02C77CACAC9320FB
616e6d0ca11adb3e6d834612726f67f0,1,112.4,credit_card,Success,2017-11-24 19:39:20,TXN-734388B37844680A
2d62a673525d6861e6f5f7ea6969c96c,1,78.8,credit_card,Success,2018-03-23 00:10:52,TXN-27C234BB2BF15D53
7af818e6d3ff877a6fd091e86a17a285,1,53.15,boleto,Success,2017-09-26 04:14:13,TXN-19CA64769E4D661D
d1b4fc9a8c1207433519a8ec52e2d03f,1,87.16,credit_card,Success,2018-05-08 10:31:28,TXN-F247B8676A2B41C4
793a100cf28df6888d0a77ae91032263,1,123.85,credit_card,Success,2018-03-15 10:30:43,TXN-1C5394798C150282
020d1063c6e7cb975472aedbfe0e25ea,1,157.65,credit_card,Success,2018-01-05 01:32:24,TXN-7EF2FCD42EE4CB7C
22ee91c7febb94838b3468761b7dd72c,1,23.46,credit_card,Success,2017-05-01 21:25:11,TXN-FDD7AEAEC717E9E4
5278f92718cd6d3de89da59a99515b34,1,175.98,credit_card,Success,2017-12-01 14:54:23,TXN-21A995E5B7BCD0C2
8fcc357da7ca48e86ae2423b5e95bffe,1,23.68,credit_card,Success,2017-06-05 17:05:16,TXN-2C5081AD087C0287
d1c6877db9eb405a3ff09fca7c637f3a,1,89.11,credit_card,Success,2017-12-26 02:31:01,TXN-CD34BA542F407C12
beb19a07c97b17bc12756b493b5d59c0,1,86.15,credit_card,Success,2018-01-17 14:50:53,TXN-A5AB9C0DEF91AD66
22a0f64560b6a90eb7175a87387a1aa1,1,33.23,credit_card,Success,2018-04-24 18:04:42,TXN-78AA1D08DF002B29
ee789d8c9f580179177f5445b0e92a1f,1,119.12,credit_card,Success,2018-04-29 21:15:15,TXN-FC94F86DFD021E2F
1067b1fed93022ff928077f4db144386,1,98.35,credit_card,Success,2018-02-05 15:55:50,TXN-7662769AED8BA9C9
486970ef07e7ed3cce9ac167bc49e245,1,46.13,credit_card,Success,2018-06-06 13:35:11,TXN-C4A6EC3FBBC5BB4E
8e0596076e4dd8dfc010e2cf60af9fab,1,179.89,credit_card,Success,2018-08-10 16:05:21,TXN-8D03031198CD3396
c44883fc2529b4aa03ca90e7e09d95b6,1,66.72,credit_card,Success,2017-07-18 22:50:11,TXN-4EC01692B7894D9F
7af39c02428c4dfc3c4addfe65198837,1,111.02,boleto,Success,2018-02-06 03:48:33,TXN-88D1A880C4AF4CF1
e51c3cf4bfd09ebd8f6d0174af3ed628,1,60.86,boleto,Success,2017-05-04 03:02:53,TXN-CCD2D13940784DE8
e06ff711ddcab05c3651a9b1bb003950,2,46.04,voucher,Success,2017-03-02 12:05:49,TXN-5F5E3270C0BD4BC9
e2bacfc6a86c742ba0f3a6e1f9df13dd,1,46.85,boleto,Success,2018-01-24 02:39:34,TXN-B667A4F878FA6A85
92580e7039e427da2884d35809a95996,1,105.74,credit_card,Success,2017-01-13 23:35:14,TXN-0A677D849DE5F077
177536550949ab384987dfa5e898b1cc,1,171.04,credit_card,Success,2017-05-12 21:02:47,TXN-0E5DCCC65B307748
dbd51aaa65a18413d5c1a97a0bc41bf4,1,111.42,credit_card,Success,2018-07-24 10:31:05,TXN-759BE5566E679BEB
aa1370235ef192d1702585435015b9b8,1,65.79,boleto,Success,2018-02-27 04:31:22,TXN-40D47A59AA474DC8
6e5f1d377726554b0f65e0efce15e195,1,173.85,debit_card,Success,2018-07-25 22:24:37,TXN-74C3B6F55AA18284
0ef649628b81b1b6562026090e37b98b,1,19.26,credit_card,Success,2018-08-13 14:05:21,TXN-ABD4E59814C97152
8a1e1fb0ef7e9f8fd6a0378ece8a4472,1,25.38,credit_card,Success,2017-08-02 13:42:55,TXN-FE3D245DE854FC3D
d21ea1f0cfac8642b1a98b71ac53e32f,1,73.34,credit_card,Success,2017-08-20 20:30:15,TXN-FDA2374AF18568B2
b86237ab8ac8a32159a965fced9e9948,1,94.52,boleto,Success,2018-06-12 04:57:52,TXN-0C6A1C2543C31BBA
68d26fb6265ab404953d918e97319c5c,1,124.84,credit_card,Success,2017-02-02 09:45:12,TXN-047CB97831747048
019c4b64cf3d733807ef5bc8bcf6d123,1,267.99,credit_card,Success,2017-10-16 14:27:29,TXN-96E4E3BF31F0EAB9
4243bef9583d689a9c8fe6f055cef332,6,25.05,voucher,Success,2017-04-24 12:46:00,TXN-663C0FCAB66352B4
08ea06da9974b971f8fad4929380e24b,1,266.96,credit_card,Success,2017-11-24 21:38:30,TXN-14F40FB5BED4FC4F
84b178ef93e0b367f901d4263bee2a3a,1,129.38,boleto,Success,2018-08-02 05:30:54,TXN-B8EAE61BA156576D
1f2da380054dd73bcc225a43d6a31e7e,1,189.37,credit_card,Success,2018-02-12 14:50:56,TXN-B2402A0BDAB664C2
fba4247532c63f175d51681367210ab6,1,44.52,debit_card,Success,2018-08-22 12:35:20,TXN-1A9680A7F474C40C
4ae00507ab69f40106a7c87aa6a1531f,1,248.7,credit_card,Success,2018-05-07 09:13:55,TXN-EEC9AE500A79F0E0
8365144952c18f57c7a84e62d664d2d9,1,187.98,boleto,Success,2018-06-23 02:20:11,TXN-4104A60DBC6CE562
9d53eb1894b55d3730b9291fb6a8886f,1,271.94,credit_card,Success,2018-03-21 13:47:58,TXN-7C922724A5659A63
317e190ae75e8e5cd40dbc82c4ba2d73,1,205.5,credit_card,Success,2018-02-12 01:48:34,TXN-ADC73DE18F0BB055
f03c75c7842d1d7b641dcfa746784c85,2,6.48,credit_card,Success,2018-02-18 12:10:25,TXN-868D622A7DD2F649
62349b58976446f1566cb58228d37715,1,121.48,credit_card,Success,2017-05-08 11:05:12,TXN-713AA82381E2057A
afc652a59f20b96fbf7c8e5bb1a6c1f1,1,77.18,credit_card,Success,2018-02-26 10:00:23,TXN-1449D351CB749410
27fee5c620c806ed4f239ed553fca699,1,95.57,credit_card,Success,2018-05-22 12:56:01,TXN-90AD112117A68B2A
b7f4c683de2480a46706baaf3dd167e7,1,173.65,credit_card,Success,2017-12-05 16:56:19,TXN-C29399F0579E94CE
d20d521427100e96eb0298afc19d97f6,1,159.39,credit_card,Success,2018-06-13 17:00:13,TXN-C7CDDB27E53B0AD8
85ce1acca4841a84144a947b8fa4d5f1,1,116.94,boleto,Success,2017-10-14 03:46:36,TXN-341DCD14E26D6A8C
30170ab8df1e61d04bcd55c3cab7f4ad,1,112.92,credit_card,Success,2018-02-21 21:56:01,TXN-2BBB5EA149F85999
094df781ddda90e70dd08ad95476b181,1,53.05,credit_card,Success,2017-07-09 21:43:22,TXN-6DB9021BE28EFE34
dab084025124fbf71af416639b3c93bc,1,76.33,credit_card,Success,2018-06-05 22:11:35,TXN-E977D126A4BDAE13
207b5f2c209a833062538391be4a04a9,1,304.05,credit_card,Success,2017-06-02 16:30:24,TXN-45A50F049FDD31F2
ad1958db0db2e99c3c93a66955396d7f,1,109.67,boleto,Success,2018-01-26 03:16:05,TXN-0F2FDB26D3FE9E46
5f14e4f5d9265dd3e65767518f7ee63f,1,118.07,credit_card,Success,2018-05-07 16:55:54,TXN-D22F80A3989169DB
b34e632947c7a44b7afd9eaee92f7dbb,1,243.57,credit_card,Success,2017-08-06 12:43:07,TXN-446795C9E1E564E1
bc4a4f7bac3e6d96ea9f3d282e621806,1,77.29,boleto,Success,2018-04-20 07:11:02,TXN-BBBCD435525387E3
afb0a9ca2d10fcfae200f36535c3f94a,1,53.69,credit_card,Success,2018-04-08 22:10:13,TXN-9D8392766080CA77
5a1162244090096d45dbdd8c9037a720,1,158.99,credit_card,Success,2018-07-16 14:30:20,TXN-50816305633AB1CE
e7c5ccfc34c262f8f9240ade57e01ed7,1,113.76,credit_card,Success,2018-08-05 12:50:11,TXN-209EF12D9CBA6501
69b12121d8945a3eb37c23bfd3a9d0c9,1,139.62,credit_card,Success,2017-10-13 11:28:21,TXN-43F303F2AB12D639
553e31affcb8c69f75f7fa6d7978be44,1,116.58,credit_card,Success,2018-03-07 15:35:38,TXN-08E320C04F681909
5577cb7e0293ba6a71ae4a7bea29c5f9,1,50.23,boleto,Success,2018-04-17 05:50:10,TXN-3F81B03B30011B20
26d795767ec2fca00042e8f7cdbe3fdf,1,64.42,credit_card,Success,2017-04-04 17:42:59,TXN-632EBDA1AF5A5217
dd9934c610c4363619b6b0f850365725,2,2.23,voucher,Success,2017-05-30 09:50:14,TXN-CD301343A9EE1648
287b045cfe9ba0ed08308efc06c366ae,1,251.68,credit_card,Success,2018-05-14 14:51:23,TXN-A539C31BF1257683
02058d1c3b825765a4ec45968b8a1c97,1,1826.34,boleto,Success,2017-05-24 02:50:28,TXN-35ADD27E47CAFB0E
3f6722bfec2a8821209030cdc7ae23cd,1,98.24,credit_card,Success,2017-12-11 18:30:50,TXN-48D0750CC9B797B6
cfdc6f2061897ed3b3f1a9ac3437c6f9,1,149.46,credit_card,Success,2016-10-06 15:44:09,TXN-E4224E6F499548B7
47321cd41efe54fcdf12635bb2b59437,1,31.51,credit_card,Success,2017-04-24 14:55:18,TXN-2E3D3DEE2E3C347F
ac7026f501e7c7a2190493cef09bd5f7,1,139.96,credit_card,Success,2018-03-06 11:55:25,TXN-8DF66E4A868A9554
70e51d3f5d7998b5e5dc66bf35d31425,1,78.44,credit_card,Success,2017-05-04 10:30:39,TXN-36393A3291125E5D
a913ec1db6048950ba773ec6b408eeba,1,114.79,boleto,Success,2017-03-28 03:51:14,TXN-594A0514BD005D99
bbe9cd550cedc72e9c9ea15fe13bb91b,1,31.99,credit_card,Success,2018-03-19 18:15:48,TXN-B5444A563EDBBCBE
c3a1f7b3c574d1e8417bead437baadaf,1,103.46,credit_card,Success,2018-04-19 06:30:14,TXN-0DDD1B93D8CFB68F
52cf629e5ef49959ced57da932b097e1,1,72.05,credit_card,Success,2017-06-19 00:50:22,TXN-BFD378E9196A1A8A
